"Person ID",Name,Party,URI
13121,"Baroness McIntosh of Hudnall",Labour,https://www.theyworkforyou.com/peer/13121/baroness_mcintosh_of_hudnall
10389,"Baroness McIntosh of Pickering",Conservative,https://www.theyworkforyou.com/peer/10389/baroness_mcintosh_of_pickering
13057,"Lord McKenzie of Luton",Labour,https://www.theyworkforyou.com/peer/13057/lord_mckenzie_of_luton
13129,"Lord McNally","Liberal Democrat",https://www.theyworkforyou.com/peer/13129/lord_mcnally
25731,"Lord McNicol of West Kilbride",Labour,https://www.theyworkforyou.com/peer/25731/lord_mcnicol_of_west_kilbride
13885,"Baroness Meacher",Crossbench,https://www.theyworkforyou.com/peer/13885/baroness_meacher
25189,"Lord Mendelsohn",Labour,https://www.theyworkforyou.com/peer/25189/lord_mendelsohn
25732,"Baroness Meyer",Conservative,https://www.theyworkforyou.com/peer/25732/baroness_meyer
13554,"Baroness Miller of Chilthorne Domer","Liberal Democrat",https://www.theyworkforyou.com/peer/13554/baroness_miller_of_chilthorne_domer
13547,"Lord Millett",Crossbench,https://www.theyworkforyou.com/peer/13547/lord_millett
13286,"Lord Mitchell",Labour,https://www.theyworkforyou.com/peer/13286/lord_mitchell
25235,"Baroness Mobarik",Conservative,https://www.theyworkforyou.com/peer/25235/baroness_mobarik
14130,"Lord Mogg",Crossbench,https://www.theyworkforyou.com/peer/14130/lord_mogg
25455,"Baroness Mone",Conservative,https://www.theyworkforyou.com/peer/25455/baroness_mone
25014,"Lord Monks",Labour,https://www.theyworkforyou.com/peer/25014/lord_monks
13289,"the Duke of Montrose",Conservative,https://www.theyworkforyou.com/peer/13289/duke_of_montrose
10438,"Lord Moonie",Labour,https://www.theyworkforyou.com/peer/10438/lord_moonie
13276,"Lord Moore of Lower Marsh",Conservative,https://www.theyworkforyou.com/peer/13276/lord_moore_of_lower_marsh
13044,"Lord Morgan",Labour,https://www.theyworkforyou.com/peer/13044/lord_morgan
13480,"Baroness Morgan of Drefelin",Crossbench,https://www.theyworkforyou.com/peer/13480/baroness_morgan_of_drefelin
25063,"Baroness Morgan of Ely",Labour,https://www.theyworkforyou.com/peer/25063/baroness_morgan_of_ely
13045,"Baroness Morgan of Huyton",Labour,https://www.theyworkforyou.com/peer/13045/baroness_morgan_of_huyton
10446,"Lord Morris of Aberavon",Labour,https://www.theyworkforyou.com/peer/10446/lord_morris_of_aberavon
13198,"Baroness Morris of Bolton",Conservative,https://www.theyworkforyou.com/peer/13198/baroness_morris_of_bolton
13727,"Lord Morris of Handsworth",Labour,https://www.theyworkforyou.com/peer/13727/lord_morris_of_handsworth
10445,"Baroness Morris of Yardley",Labour,https://www.theyworkforyou.com/peer/10445/baroness_morris_of_yardley
13733,"Lord Morrow",DUP,https://www.theyworkforyou.com/peer/13733/lord_morrow
25462,"Lord Mountevans",Crossbench,https://www.theyworkforyou.com/peer/25462/lord_mountevans
13042,"Lord Moynihan",Conservative,https://www.theyworkforyou.com/peer/13042/lord_moynihan
13482,"Baroness Murphy",Crossbench,https://www.theyworkforyou.com/peer/13482/baroness_murphy
10454,"Lord Murphy of Torfaen",Labour,https://www.theyworkforyou.com/peer/10454/lord_murphy_of_torfaen
14140,"Lord Myners",Non-affiliated,https://www.theyworkforyou.com/peer/14140/lord_myners
13704,"Lord Naseby",Conservative,https://www.theyworkforyou.com/peer/13704/lord_naseby
25173,"Lord Nash",Conservative,https://www.theyworkforyou.com/peer/25173/lord_nash
13703,"Lord Neill of Bladen",Crossbench,https://www.theyworkforyou.com/peer/13703/lord_neill_of_bladen
13055,"Baroness Neuberger",Crossbench,https://www.theyworkforyou.com/peer/13055/baroness_neuberger
13920,"Lord Neuberger of Abbotsbury",Judge,https://www.theyworkforyou.com/peer/13920/lord_neuberger_of_abbotsbury
13936,"Baroness Neville-Jones",Conservative,https://www.theyworkforyou.com/peer/13936/baroness_neville-jones
25205,"Baroness Neville-Rolfe",Conservative,https://www.theyworkforyou.com/peer/25205/baroness_neville-rolfe
13702,"Lord Newby","Liberal Democrat",https://www.theyworkforyou.com/peer/13702/lord_newby
25578,"the Bishop of Newcastle",Bishop,https://www.theyworkforyou.com/peer/25578/bishop_of_newcastle
24997,"Baroness Newlove",Conservative,https://www.theyworkforyou.com/peer/24997/baroness_newlove
13689,"Lord Nicholls of Birkenhead",Crossbench,https://www.theyworkforyou.com/peer/13689/lord_nicholls_of_birkenhead
13706,"Baroness Nicholson of Winterbourne","Liberal Democrat",https://www.theyworkforyou.com/peer/13706/baroness_nicholson_of_winterbourne
13710,"Baroness Nicol",Labour,https://www.theyworkforyou.com/peer/13710/baroness_nicol
13439,"Baroness Noakes",Conservative,https://www.theyworkforyou.com/peer/13439/baroness_noakes
13151,"the Duke of Norfolk",Non-affiliated,https://www.theyworkforyou.com/peer/13151/duke_of_norfolk
13438,"Lord Northbourne",Crossbench,https://www.theyworkforyou.com/peer/13438/lord_northbourne
13435,"Lord Northbrook",Conservative,https://www.theyworkforyou.com/peer/13435/lord_northbrook
13434,"Baroness Northover","Liberal Democrat",https://www.theyworkforyou.com/peer/13434/baroness_northover
13441,"Lord Norton of Louth",Conservative,https://www.theyworkforyou.com/peer/13441/lord_norton_of_louth
12844,"the Bishop of Norwich",Bishop,https://www.theyworkforyou.com/peer/12844/bishop_of_norwich
25007,"Baroness Nye",Labour,https://www.theyworkforyou.com/peer/25007/baroness_nye
13165,"Baroness O'Cathain",Conservative,https://www.theyworkforyou.com/peer/13165/baroness_o%27cathain
25152,"Lord O'Donnell",Crossbench,https://www.theyworkforyou.com/peer/25152/lord_o%27donnell
24694,"Baroness O'Loan",Crossbench,https://www.theyworkforyou.com/peer/24694/baroness_o%27loan
13167,"Baroness O'Neill of Bengarve",Crossbench,https://www.theyworkforyou.com/peer/13167/baroness_o%27neill_of_bengarve
10464,"Lord O'Neill of Clackmannan",Labour,https://www.theyworkforyou.com/peer/10464/lord_o%27neill_of_clackmannan
25444,"Lord O'Neill of Gatley",Conservative,https://www.theyworkforyou.com/peer/25444/lord_o%27neill_of_gatley
25458,"Lord O'Shaughnessy",Conservative,https://www.theyworkforyou.com/peer/25458/lord_o%27shaughnessy
13442,"Lord Oakeshott of Seagrove Bay",Non-affiliated,https://www.theyworkforyou.com/peer/13442/lord_oakeshott_of_seagrove_bay
25464,"Lord Oates","Liberal Democrat",https://www.theyworkforyou.com/peer/25464/lord_oates
13161,"Baroness Oppenheim-Barnes",Conservative,https://www.theyworkforyou.com/peer/13161/baroness_oppenheim-barnes
25742,"Baroness Osamor",Labour,https://www.theyworkforyou.com/peer/25742/baroness_osamor
13163,"Lord Ouseley",Crossbench,https://www.theyworkforyou.com/peer/13163/lord_ouseley
13162,"Lord Owen","Independent Social Democrat",https://www.theyworkforyou.com/peer/13162/lord_owen
13169,"Lord Oxburgh",Crossbench,https://www.theyworkforyou.com/peer/13169/lord_oxburgh
25191,"the Bishop of Oxford",Bishop,https://www.theyworkforyou.com/peer/25191/bishop_of_oxford
25251,"the Earl of Oxford and Asquith","Liberal Democrat",https://www.theyworkforyou.com/peer/25251/earl_of_oxford_and_asquith
25204,"Lord Paddick","Liberal Democrat",https://www.theyworkforyou.com/peer/25204/lord_paddick
13737,"Baroness Paisley of St George's",DUP,https://www.theyworkforyou.com/peer/13737/baroness_paisley_of_st_george%27s
12945,"Lord Palmer",Crossbench,https://www.theyworkforyou.com/peer/12945/lord_palmer
25043,"Lord Palmer of Childs Hill","Liberal Democrat",https://www.theyworkforyou.com/peer/25043/lord_palmer_of_childs_hill
12946,"Lord Palumbo",Conservative,https://www.theyworkforyou.com/peer/12946/lord_palumbo
25210,"Lord Palumbo of Southwark","Liberal Democrat",https://www.theyworkforyou.com/peer/25210/lord_palumbo_of_southwark
14143,"Lord Pannick",Crossbench,https://www.theyworkforyou.com/peer/14143/lord_pannick
12947,"Lord Parekh",Labour,https://www.theyworkforyou.com/peer/12947/lord_parekh
25786,"Lord Parkinson of Whitley Bay",Conservative,https://www.theyworkforyou.com/peer/25786/lord_parkinson_of_whitley_bay
25002,"Baroness Parminter","Liberal Democrat",https://www.theyworkforyou.com/peer/25002/baroness_parminter
12951,"Lord Patel",Crossbench,https://www.theyworkforyou.com/peer/12951/lord_patel
12937,"Lord Patel of Blackburn",Labour,https://www.theyworkforyou.com/peer/12937/lord_patel_of_blackburn
13739,"Lord Patel of Bradford",Labour,https://www.theyworkforyou.com/peer/13739/lord_patel_of_bradford
12938,"Lord Patten",Conservative,https://www.theyworkforyou.com/peer/12938/lord_patten
13176,"Lord Patten of Barnes",Conservative,https://www.theyworkforyou.com/peer/13176/lord_patten_of_barnes
13603,"Lord Paul",Non-affiliated,https://www.theyworkforyou.com/peer/13603/lord_paul
13602,"Lord Pearson of Rannoch",UKIP,https://www.theyworkforyou.com/peer/13602/lord_pearson_of_rannoch
13601,"Earl Peel",Crossbench,https://www.theyworkforyou.com/peer/13601/earl_peel
10475,"Lord Pendry",Labour,https://www.theyworkforyou.com/peer/10475/lord_pendry
25783,"Baroness Penn",Conservative,https://www.theyworkforyou.com/peer/25783/baroness_penn
13009,"Baroness Perry of Southwark",Conservative,https://www.theyworkforyou.com/peer/13009/baroness_perry_of_southwark
13597,"Lord Peston",Labour,https://www.theyworkforyou.com/peer/13597/lord_peston
25221,"the Bishop of Peterborough",Bishop,https://www.theyworkforyou.com/peer/25221/bishop_of_peterborough
12943,"Lord Phillips of Worth Matravers",Judge,https://www.theyworkforyou.com/peer/12943/lord_phillips_of_worth_matravers
10477,"Lord Pickles",Conservative,https://www.theyworkforyou.com/peer/10477/lord_pickles
25467,"Baroness Pidding",Conservative,https://www.theyworkforyou.com/peer/25467/baroness_pidding
25244,"Baroness Pinnock","Liberal Democrat",https://www.theyworkforyou.com/peer/25244/baroness_pinnock
13424,"Baroness Pitkeathley",Labour,https://www.theyworkforyou.com/peer/13424/baroness_pitkeathley
13427,"Lord Plant of Highfield",Labour,https://www.theyworkforyou.com/peer/13427/lord_plant_of_highfield
13429,"Lord Plumb",Conservative,https://www.theyworkforyou.com/peer/13429/lord_plumb
25457,"Lord Polak",Conservative,https://www.theyworkforyou.com/peer/25457/lord_polak
12916,"Lord Ponsonby of Shulbrede",Labour,https://www.theyworkforyou.com/peer/12916/lord_ponsonby_of_shulbrede
24995,"Lord Popat",Conservative,https://www.theyworkforyou.com/peer/24995/lord_popat
25469,"Lord Porter of Spalding",Conservative,https://www.theyworkforyou.com/peer/25469/lord_porter_of_spalding
25223,"the Bishop of Portsmouth",Bishop,https://www.theyworkforyou.com/peer/25223/bishop_of_portsmouth
13695,"Lord Powell of Bayswater",Crossbench,https://www.theyworkforyou.com/peer/13695/lord_powell_of_bayswater
13071,"Baroness Prashar",Crossbench,https://www.theyworkforyou.com/peer/13071/baroness_prashar
10488,"Lord Prescott",Labour,https://www.theyworkforyou.com/peer/10488/lord_prescott
25487,"Lord Price",Conservative,https://www.theyworkforyou.com/peer/25487/lord_price
10489,"Baroness Primarolo",Labour,https://www.theyworkforyou.com/peer/10489/baroness_primarolo
13693,"Lord Prior",Conservative,https://www.theyworkforyou.com/peer/13693/lord_prior
10490,"Lord Prior of Brampton",Conservative,https://www.theyworkforyou.com/peer/10490/lord_prior_of_brampton
13475,"Baroness Prosser",Labour,https://www.theyworkforyou.com/peer/13475/baroness_prosser
14080,"Lord Purvis of Tweed","Liberal Democrat",https://www.theyworkforyou.com/peer/14080/lord_purvis_of_tweed
13699,"Lord Puttnam",Labour,https://www.theyworkforyou.com/peer/13699/lord_puttnam
13725,"Baroness Quin",Labour,https://www.theyworkforyou.com/peer/13725/baroness_quin
13698,"Lord Quirk",Crossbench,https://www.theyworkforyou.com/peer/13698/lord_quirk
10495,"Lord Radice",Labour,https://www.theyworkforyou.com/peer/10495/lord_radice
13691,"Baroness Ramsay of Cartvale",Labour,https://www.theyworkforyou.com/peer/13691/baroness_ramsay_of_cartvale
13149,"Lord Ramsbotham",Crossbench,https://www.theyworkforyou.com/peer/13149/lord_ramsbotham
13478,"Lord Rana",Crossbench,https://www.theyworkforyou.com/peer/13478/lord_rana
25733,"Lord Randall of Uxbridge",Conservative,https://www.theyworkforyou.com/peer/25733/lord_randall_of_uxbridge
25053,"Baroness Randerson","Liberal Democrat",https://www.theyworkforyou.com/peer/25053/baroness_randerson
25788,"Lord Ranger",Conservative,https://www.theyworkforyou.com/peer/25788/lord_ranger
25745,"Lord Ravensdale",Crossbench,https://www.theyworkforyou.com/peer/25745/lord_ravensdale
13037,"Baroness Rawlings",Conservative,https://www.theyworkforyou.com/peer/13037/baroness_rawlings
13244,"Lord Razzall","Liberal Democrat",https://www.theyworkforyou.com/peer/13244/lord_razzall
13033,"Lord Rea",Labour,https://www.theyworkforyou.com/peer/13033/lord_rea
25744,"Lord Reay",Conservative,https://www.theyworkforyou.com/peer/25744/lord_reay
25234,"Baroness Rebuck",Labour,https://www.theyworkforyou.com/peer/25234/baroness_rebuck
13031,"Lord Redesdale","Liberal Democrat",https://www.theyworkforyou.com/peer/13031/lord_redesdale
25465,"Baroness Redfern",Conservative,https://www.theyworkforyou.com/peer/25465/baroness_redfern
13323,"Lord Rees of Ludlow",Crossbench,https://www.theyworkforyou.com/peer/13323/lord_rees_of_ludlow
10501,"Lord Reid of Cardowan",Labour,https://www.theyworkforyou.com/peer/10501/lord_reid_of_cardowan
12970,"Lord Renfrew of Kaimsthorn",Conservative,https://www.theyworkforyou.com/peer/12970/lord_renfrew_of_kaimsthorn
13277,"Lord Rennard","Liberal Democrat",https://www.theyworkforyou.com/peer/13277/lord_rennard
13279,"Lord Renton of Mount Harry",Conservative,https://www.theyworkforyou.com/peer/13279/lord_renton_of_mount_harry
13280,"Lord Renwick of Clifton",Crossbench,https://www.theyworkforyou.com/peer/13280/lord_renwick_of_clifton
25021,"Lord Ribeiro",Conservative,https://www.theyworkforyou.com/peer/25021/lord_ribeiro
13281,"Lord Richard",Labour,https://www.theyworkforyou.com/peer/13281/lord_richard
25229,"Lord Richards of Herstmonceux",Crossbench,https://www.theyworkforyou.com/peer/25229/lord_richards_of_herstmonceux
13401,"Baroness Richardson of Calow",Crossbench,https://www.theyworkforyou.com/peer/13401/baroness_richardson_of_calow
25609,"Lord Ricketts",Crossbench,https://www.theyworkforyou.com/peer/25609/lord_ricketts
25174,"Viscount Ridley",Conservative,https://www.theyworkforyou.com/peer/25174/viscount_ridley
10561,"Lord Risby",Conservative,https://www.theyworkforyou.com/peer/10561/lord_risby
13856,"Baroness Ritchie of Downpatrick",Non-affiliated,https://www.theyworkforyou.com/peer/13856/baroness_ritchie_of_downpatrick
13332,"Lord Rix",Crossbench,https://www.theyworkforyou.com/peer/13332/lord_rix
10503,"Lord Robathan",Conservative,https://www.theyworkforyou.com/peer/10503/lord_robathan
13477,"Lord Roberts of Llandudno","Liberal Democrat",https://www.theyworkforyou.com/peer/13477/lord_roberts_of_llandudno
10504,"Lord Robertson of Port Ellen",Labour,https://www.theyworkforyou.com/peer/10504/lord_robertson_of_port_ellen
25225,"the Bishop of Rochester",Bishop,https://www.theyworkforyou.com/peer/25225/bishop_of_rochester
25471,"Baroness Rock",Conservative,https://www.theyworkforyou.com/peer/25471/baroness_rock
13327,"Lord Rodgers of Quarry Bank","Liberal Democrat",https://www.theyworkforyou.com/peer/13327/lord_rodgers_of_quarry_bank
13330,"Lord Rogan",UUP,https://www.theyworkforyou.com/peer/13330/lord_rogan
13329,"Lord Rogers of Riverside",Labour,https://www.theyworkforyou.com/peer/13329/lord_rogers_of_riverside
10511,"Lord Rooker",Labour,https://www.theyworkforyou.com/peer/10511/lord_rooker
25248,"Lord Rose of Monewden",Conservative,https://www.theyworkforyou.com/peer/25248/lord_rose_of_monewden
13481,"Lord Rosser",Labour,https://www.theyworkforyou.com/peer/13481/lord_rosser
13006,"the Earl of Rosslyn",Crossbench,https://www.theyworkforyou.com/peer/13006/earl_of_rosslyn
13592,"Lord Rotherwick",Conservative,https://www.theyworkforyou.com/peer/13592/lord_rotherwick
13882,"Lord Rowe-Beddoe",Crossbench,https://www.theyworkforyou.com/peer/13882/lord_rowe-beddoe
10516,"Lord Rowlands",Labour,https://www.theyworkforyou.com/peer/10516/lord_rowlands
13452,"Baroness Royall of Blaisdon",Labour,https://www.theyworkforyou.com/peer/13452/baroness_royall_of_blaisdon
25260,"Lord Russell of Liverpool",Crossbench,https://www.theyworkforyou.com/peer/25260/lord_russell_of_liverpool
13588,"Lord Ryder of Wensum",Conservative,https://www.theyworkforyou.com/peer/13588/lord_ryder_of_wensum
13589,"Lord Saatchi",Conservative,https://www.theyworkforyou.com/peer/13589/lord_saatchi
24695,"Lord Sacks",Crossbench,https://www.theyworkforyou.com/peer/24695/lord_sacks
13022,"Lord Sainsbury of Preston Candover",Conservative,https://www.theyworkforyou.com/peer/13022/lord_sainsbury_of_preston_candover
13026,"Lord Sainsbury of Turville",Labour,https://www.theyworkforyou.com/peer/13026/lord_sainsbury_of_turville
13261,"the Marquess of Salisbury",Conservative,https://www.theyworkforyou.com/peer/13261/marquess_of_salisbury
25265,"the Bishop of Salisbury",Bishop,https://www.theyworkforyou.com/peer/25265/bishop_of_salisbury
12912,"Lord Sanderson of Bowden",Conservative,https://www.theyworkforyou.com/peer/12912/lord_sanderson_of_bowden
25787,"Baroness Sanderson of Welton",Conservative,https://www.theyworkforyou.com/peer/25787/baroness_sanderson_of_welton
13633,"the Earl of Sandwich",Crossbench,https://www.theyworkforyou.com/peer/13633/earl_of_sandwich
24971,"Lord Sassoon",Conservative,https://www.theyworkforyou.com/peer/24971/lord_sassoon
25734,"Baroness Sater",Conservative,https://www.theyworkforyou.com/peer/25734/baroness_sater
13145,"Lord Saville of Newdigate",Crossbench,https://www.theyworkforyou.com/peer/13145/lord_saville_of_newdigate
13146,"Lord Sawyer",Labour,https://www.theyworkforyou.com/peer/13146/lord_sawyer
13141,"Baroness Scotland of Asthal",Labour,https://www.theyworkforyou.com/peer/13141/baroness_scotland_of_asthal
25468,"Baroness Scott of Bybrook",Conservative,https://www.theyworkforyou.com/peer/25468/baroness_scott_of_bybrook
13142,"Lord Scott of Foscote",Crossbench,https://www.theyworkforyou.com/peer/13142/lord_scott_of_foscote
13143,"Baroness Scott of Needham Market","Liberal Democrat",https://www.theyworkforyou.com/peer/13143/baroness_scott_of_needham_market
25242,"Lord Scriven","Liberal Democrat",https://www.theyworkforyou.com/peer/25242/lord_scriven
13144,"Baroness Seccombe",Conservative,https://www.theyworkforyou.com/peer/13144/baroness_seccombe
13181,"the Earl of Selborne",Conservative,https://www.theyworkforyou.com/peer/13181/earl_of_selborne
13182,"Lord Selkirk of Douglas",Conservative,https://www.theyworkforyou.com/peer/13182/lord_selkirk_of_douglas
13184,"Lord Selsdon",Conservative,https://www.theyworkforyou.com/peer/13184/lord_selsdon
25029,"Baroness Shackleton of Belgravia",Conservative,https://www.theyworkforyou.com/peer/25029/baroness_shackleton_of_belgravia
25022,"Lord Sharkey","Liberal Democrat",https://www.theyworkforyou.com/peer/25022/lord_sharkey
13185,"Baroness Sharp of Guildford","Liberal Democrat",https://www.theyworkforyou.com/peer/13185/baroness_sharp_of_guildford
13188,"Baroness Sharples",Conservative,https://www.theyworkforyou.com/peer/13188/baroness_sharples
25460,"Baroness Sheehan","Liberal Democrat",https://www.theyworkforyou.com/peer/25460/baroness_sheehan
13734,"Lord Sheikh",Conservative,https://www.theyworkforyou.com/peer/13734/lord_sheikh
10536,"Baroness Shephard of Northwold",Conservative,https://www.theyworkforyou.com/peer/10536/baroness_shephard_of_northwold
25203,"Lord Sherbourne of Didsbury",Conservative,https://www.theyworkforyou.com/peer/25203/lord_sherbourne_of_didsbury
24982,"Baroness Sherlock",Labour,https://www.theyworkforyou.com/peer/24982/baroness_sherlock
25236,"Baroness Shields",Conservative,https://www.theyworkforyou.com/peer/25236/baroness_shields
25470,"Lord Shinkwin",Conservative,https://www.theyworkforyou.com/peer/25470/lord_shinkwin
25000,"Lord Shipley","Liberal Democrat",https://www.theyworkforyou.com/peer/25000/lord_shipley
13152,"the Earl of Shrewsbury",Conservative,https://www.theyworkforyou.com/peer/13152/earl_of_shrewsbury
13455,"Lord Shutt of Greetland","Liberal Democrat",https://www.theyworkforyou.com/peer/13455/lord_shutt_of_greetland
13456,"Viscount Simon",Labour,https://www.theyworkforyou.com/peer/13456/viscount_simon
13462,"Lord Simon of Highbury",Non-affiliated,https://www.theyworkforyou.com/peer/13462/lord_simon_of_highbury
25148,"Lord Singh of Wimbledon",Crossbench,https://www.theyworkforyou.com/peer/25148/lord_singh_of_wimbledon
13460,"Lord Skelmersdale",Conservative,https://www.theyworkforyou.com/peer/13460/lord_skelmersdale
13463,"Lord Skidelsky",Crossbench,https://www.theyworkforyou.com/peer/13463/lord_skidelsky
13464,"Viscount Slim",Crossbench,https://www.theyworkforyou.com/peer/13464/viscount_slim
10546,"Baroness Smith of Basildon",Labour,https://www.theyworkforyou.com/peer/10546/baroness_smith_of_basildon
13654,"Lord Smith of Clifton","Liberal Democrat",https://www.theyworkforyou.com/peer/13654/lord_smith_of_clifton
10547,"Lord Smith of Finsbury",Non-affiliated,https://www.theyworkforyou.com/peer/10547/lord_smith_of_finsbury
13324,"Baroness Smith of Gilmorehill",Labour,https://www.theyworkforyou.com/peer/13324/baroness_smith_of_gilmorehill
25453,"Lord Smith of Hindhead",Conservative,https://www.theyworkforyou.com/peer/25453/lord_smith_of_hindhead
14136,"Lord Smith of Kelvin",Crossbench,https://www.theyworkforyou.com/peer/14136/lord_smith_of_kelvin
13326,"Lord Smith of Leigh",Labour,https://www.theyworkforyou.com/peer/13326/lord_smith_of_leigh
25238,"Baroness Smith of Newnham","Liberal Democrat",https://www.theyworkforyou.com/peer/25238/baroness_smith_of_newnham
10554,"Lord Snape",Labour,https://www.theyworkforyou.com/peer/10554/lord_snape
13657,"the Earl of Snowdon",Crossbench,https://www.theyworkforyou.com/peer/13657/earl_of_snowdon
10556,"Lord Soley",Labour,https://www.theyworkforyou.com/peer/10556/lord_soley
25261,"the Duke of Somerset",Crossbench,https://www.theyworkforyou.com/peer/25261/duke_of_somerset
25258,"the Bishop of Southwark",Bishop,https://www.theyworkforyou.com/peer/25258/bishop_of_southwark
10560,"Lord Spicer",Conservative,https://www.theyworkforyou.com/peer/10560/lord_spicer
25211,"the Bishop of St Albans",Bishop,https://www.theyworkforyou.com/peer/25211/bishop_of_st_albans
13625,"Lord St John of Bletso",Crossbench,https://www.theyworkforyou.com/peer/13625/lord_st_john_of_bletso
14129,"the Earl of Stair",Crossbench,https://www.theyworkforyou.com/peer/14129/earl_of_stair
25001,"Baroness Stedman-Scott",Conservative,https://www.theyworkforyou.com/peer/25001/baroness_stedman-scott
13337,"Lord Steel of Aikwood","Liberal Democrat",https://www.theyworkforyou.com/peer/13337/lord_steel_of_aikwood
14101,"Lord Stephen","Liberal Democrat",https://www.theyworkforyou.com/peer/14101/lord_stephen
13338,"Lord Sterling of Plaistow",Conservative,https://www.theyworkforyou.com/peer/13338/lord_sterling_of_plaistow
13385,"Baroness Stern",Crossbench,https://www.theyworkforyou.com/peer/13385/baroness_stern
14125,"Lord Stern of Brentford",Crossbench,https://www.theyworkforyou.com/peer/14125/lord_stern_of_brentford
13150,"Lord Stevens of Kirkwhelpington",Crossbench,https://www.theyworkforyou.com/peer/13150/lord_stevens_of_kirkwhelpington
13384,"Lord Stevens of Ludgate",UKIP,https://www.theyworkforyou.com/peer/13384/lord_stevens_of_ludgate
24999,"Lord Stevenson of Balmacara",Labour,https://www.theyworkforyou.com/peer/24999/lord_stevenson_of_balmacara
13387,"Lord Stevenson of Coddenham",Crossbench,https://www.theyworkforyou.com/peer/13387/lord_stevenson_of_coddenham
13389,"Lord Steyn",Crossbench,https://www.theyworkforyou.com/peer/13389/lord_steyn
25057,"Lord Stirrup",Crossbench,https://www.theyworkforyou.com/peer/25057/lord_stirrup
13557,"Lord Stoddart of Swindon","Independent Labour",https://www.theyworkforyou.com/peer/13557/lord_stoddart_of_swindon
13630,"Lord Stone of Blackheath",Labour,https://www.theyworkforyou.com/peer/13630/lord_stone_of_blackheath
25052,"Lord Stoneham of Droxford","Liberal Democrat",https://www.theyworkforyou.com/peer/25052/lord_stoneham_of_droxford
25060,"Lord Storey","Liberal Democrat",https://www.theyworkforyou.com/peer/25060/lord_storey
25032,"Baroness Stowell of Beeston",Conservative,https://www.theyworkforyou.com/peer/25032/baroness_stowell_of_beeston
25026,"Lord Strasburger","Liberal Democrat",https://www.theyworkforyou.com/peer/25026/lord_strasburger
13203,"Lord Strathclyde",Conservative,https://www.theyworkforyou.com/peer/13203/lord_strathclyde
25459,"Baroness Stroud",Conservative,https://www.theyworkforyou.com/peer/25459/baroness_stroud
10578,"Lord Stunell","Liberal Democrat",https://www.theyworkforyou.com/peer/10578/lord_stunell
24692,"Lord Sugar",Non-affiliated,https://www.theyworkforyou.com/peer/24692/lord_sugar
25586,"Baroness Sugg",Conservative,https://www.theyworkforyou.com/peer/25586/baroness_sugg
25232,"Lord Suri",Conservative,https://www.theyworkforyou.com/peer/25232/lord_suri
13204,"Lord Sutherland of Houndwood",Crossbench,https://www.theyworkforyou.com/peer/13204/lord_sutherland_of_houndwood
25198,"Baroness Suttie","Liberal Democrat",https://www.theyworkforyou.com/peer/25198/baroness_suttie
13205,"Lord Swinfen",Conservative,https://www.theyworkforyou.com/peer/13205/lord_swinfen
13206,"Baroness Symons of Vernham Dean",Labour,https://www.theyworkforyou.com/peer/13206/baroness_symons_of_vernham_dean
13207,"Lord Tanlaw",Crossbench,https://www.theyworkforyou.com/peer/13207/lord_tanlaw
13208,"Lord Taverne","Liberal Democrat",https://www.theyworkforyou.com/peer/13208/lord_taverne
13209,"Lord Taylor of Blackburn",Labour,https://www.theyworkforyou.com/peer/13209/lord_taylor_of_blackburn
10584,"Baroness Taylor of Bolton",Labour,https://www.theyworkforyou.com/peer/10584/baroness_taylor_of_bolton
10590,"Lord Taylor of Goss Moor","Liberal Democrat",https://www.theyworkforyou.com/peer/10590/lord_taylor_of_goss_moor
13720,"Lord Taylor of Holbeach",Conservative,https://www.theyworkforyou.com/peer/13720/lord_taylor_of_holbeach
13194,"Lord Taylor of Warwick",Non-affiliated,https://www.theyworkforyou.com/peer/13194/lord_taylor_of_warwick
13195,"Lord Tebbit",Conservative,https://www.theyworkforyou.com/peer/13195/lord_tebbit
10592,"Lord Temple-Morris",Labour,https://www.theyworkforyou.com/peer/10592/lord_temple-morris
13732,"Lord Teverson","Liberal Democrat",https://www.theyworkforyou.com/peer/13732/lord_teverson
25217,"Lord Thomas of Cwmgiedd",Judge,https://www.theyworkforyou.com/peer/25217/lord_thomas_of_cwmgiedd
12974,"Lord Thomas of Gresford","Liberal Democrat",https://www.theyworkforyou.com/peer/12974/lord_thomas_of_gresford
12972,"Lord Thomas of Macclesfield",Non-affiliated,https://www.theyworkforyou.com/peer/12972/lord_thomas_of_macclesfield
12971,"Lord Thomas of Swynnerton",Crossbench,https://www.theyworkforyou.com/peer/12971/lord_thomas_of_swynnerton
12935,"Baroness Thomas of Walliswood","Liberal Democrat",https://www.theyworkforyou.com/peer/12935/baroness_thomas_of_walliswood
13728,"Baroness Thomas of Winchester","Liberal Democrat",https://www.theyworkforyou.com/peer/13728/baroness_thomas_of_winchester
25478,"Baroness Thornhill","Liberal Democrat",https://www.theyworkforyou.com/peer/25478/baroness_thornhill
13543,"Baroness Thornton",Labour,https://www.theyworkforyou.com/peer/13543/baroness_thornton
25264,"Lord Thurlow",Crossbench,https://www.theyworkforyou.com/peer/25264/lord_thurlow
11280,"Viscount Thurso","Liberal Democrat",https://www.theyworkforyou.com/peer/11280/viscount_thurso
13541,"Lord Tomlinson",Labour,https://www.theyworkforyou.com/peer/13541/lord_tomlinson
